names,scores,method,logfoldchanges,pvals,pvals_adj
lpar6.L,0.034043558,logreg_bal,,,
dazap1.S,0.03387786,logreg_bal,,,
Xelaev18010202m.g,0.033823878,logreg_bal,,,
ccdc94.L,0.033715393,logreg_bal,,,
lsm1.L,0.0337067,logreg_bal,,,
znf507.L,0.03345735,logreg_bal,,,
dap.S,0.03344586,logreg_bal,,,
exosc5.L,0.03340135,logreg_bal,,,
fbn3.S,0.033385713,logreg_bal,,,
rab27b.L,0.03336118,logreg_bal,,,
cdip1.L,0.033346184,logreg_bal,,,
ier5.S,0.033242274,logreg_bal,,,
lrp1.L,0.033222467,logreg_bal,,,
plekha6.S,0.03313286,logreg_bal,,,
rbm8a.L,0.03311775,logreg_bal,,,
rb1cc1.S,0.033021737,logreg_bal,,,
robo3.L,0.03300377,logreg_bal,,,
krt80.L,0.0328563,logreg_bal,,,
Xelaev18046957m.g,0.03281031,logreg_bal,,,
atp8b2.like.L,0.032754675,logreg_bal,,,
Xelaev18042402m.g,0.032727826,logreg_bal,,,
selt.L,0.03272009,logreg_bal,,,
sdf2l1.S,0.032703355,logreg_bal,,,
Xelaev18042112m.g,0.032670937,logreg_bal,,,
Xelaev18046800m.g,0.0326047,logreg_bal,,,
eif3i.L,0.03254701,logreg_bal,,,
itm2b.L,0.032503914,logreg_bal,,,
ubfd1.L,0.032421414,logreg_bal,,,
ifitm3.S,0.032415703,logreg_bal,,,
Xelaev18037818m.g,0.032410786,logreg_bal,,,
Xelaev18041402m.g,0.032399826,logreg_bal,,,
golgb1.S,0.032392308,logreg_bal,,,
psmd2.L,0.032266676,logreg_bal,,,
wapl.S,0.0322346,logreg_bal,,,
Xelaev18040855m.g,0.032215662,logreg_bal,,,
cldn7.L,0.03216958,logreg_bal,,,
adal.L,0.032161918,logreg_bal,,,
frem2.L,0.032147728,logreg_bal,,,
pcid2.L,0.03202202,logreg_bal,,,
herpud1.L,0.03198653,logreg_bal,,,
bmp7.1.S,0.031956006,logreg_bal,,,
pltp.L,0.031875312,logreg_bal,,,
pno1.L,0.0318588,logreg_bal,,,
unkl.L,0.031812306,logreg_bal,,,
ube2v1.L,0.03167104,logreg_bal,,,
cdk11b.L,0.031650897,logreg_bal,,,
rnf5.L,0.03163108,logreg_bal,,,
sptb.L,0.03157117,logreg_bal,,,
Xelaev18028961m.g,0.03155441,logreg_bal,,,
Xelaev18012476m.g,0.03132614,logreg_bal,,,
hapln3.L,0.031322636,logreg_bal,,,
ndufa6.L,0.031316366,logreg_bal,,,
kiaa0907.L,0.031308316,logreg_bal,,,
foxn3.L,0.031286377,logreg_bal,,,
arhgef3.2.L,0.031269524,logreg_bal,,,
rpl29.L,0.031245446,logreg_bal,,,
hs6st1.L,0.031163184,logreg_bal,,,
rcn3.L,0.031156324,logreg_bal,,,
ppp4c.S,0.03096776,logreg_bal,,,
gpatch8.L,0.030959738,logreg_bal,,,
fkbp10.S,0.030953461,logreg_bal,,,
ly6g6c.L,0.030917812,logreg_bal,,,
golim4.L,0.030855406,logreg_bal,,,
Xelaev18002547m.g,0.030853145,logreg_bal,,,
txnl4b.S,0.030830747,logreg_bal,,,
loc100492954.S,0.030826783,logreg_bal,,,
eif6.L,0.030805651,logreg_bal,,,
mrpl33.L,0.030796284,logreg_bal,,,
loc100490096.S,0.030759063,logreg_bal,,,
grk4.S,0.030753614,logreg_bal,,,
Xelaev18010357m.g,0.030692158,logreg_bal,,,
tstd3.L,0.030686144,logreg_bal,,,
Xelaev18032779m.g,0.030665597,logreg_bal,,,
dcun1d1.L,0.03063068,logreg_bal,,,
Xelaev18021919m.g,0.030629605,logreg_bal,,,
gorasp2.L,0.03061629,logreg_bal,,,
ppia.S,0.030584931,logreg_bal,,,
ap3b1.S,0.030584056,logreg_bal,,,
cndp2.S,0.03058304,logreg_bal,,,
erf.L,0.030541563,logreg_bal,,,
Xelaev18047464m.g,0.030533273,logreg_bal,,,
lrrfip2.L,0.030522278,logreg_bal,,,
cttn.S,0.030521976,logreg_bal,,,
bud31.L,0.030505171,logreg_bal,,,
plk2.L,0.030437283,logreg_bal,,,
arf4.S,0.030421026,logreg_bal,,,
Xelaev18041485m.g,0.030393079,logreg_bal,,,
fip1l1.S,0.03036823,logreg_bal,,,
