names,scores,method,logfoldchanges,pvals,pvals_adj
krt16.S,13.191456,wilcoxon,4.6894774,9.826903205732317e-40,1.9011741876856973e-37
ptma.S,13.173984,wilcoxon,2.008148,1.2388496729280312e-39,2.3821417338893578e-37
ifitm1.S,13.164976,wilcoxon,2.533574,1.3958225597228068e-39,2.6677129952035583e-37
loc100485797.like.L,13.163547,wilcoxon,3.8348374,1.4224797831472403e-39,2.7022831302137486e-37
ifitm3.S,13.081312,wilcoxon,2.42502,4.211047529389676e-39,7.951819391575057e-37
cap1.L,13.003699,wilcoxon,2.472113,1.1656475737901512e-38,2.1880176333019296e-36
msx1.L,12.963582,wilcoxon,3.7063167,1.9683712527693754e-38,3.6729341689989495e-36
id2.S,12.934036,wilcoxon,2.787103,2.892276531381678e-38,5.365172965713012e-36
spint2.L,12.916726,wilcoxon,2.3769994,3.622270663209704e-38,6.680017857562457e-36
ppib.L,12.914845,wilcoxon,2.2503967,3.7118884447167195e-38,6.805488494426846e-36
apoe.S,12.90156,wilcoxon,3.491642,4.4107547742778875e-38,7.993859299244436e-36
fgfr4.L,12.856523,wilcoxon,4.9195385,7.90537440507043e-38,1.4245484677936917e-35
hes1.S,12.809034,wilcoxon,2.7159467,1.459396757608444e-37,2.614890724498993e-35
tnc.like.S,12.804051,wilcoxon,3.387586,1.5561637010983213e-37,2.7725210346969245e-35
sept7.L,12.785339,wilcoxon,1.8729914,1.9799575076575177e-37,3.5077505620213386e-35
rspo2.L,12.75262,wilcoxon,6.4825053,3.0144258528732902e-37,5.281106626131067e-35
fkbp10.L,12.711263,wilcoxon,2.8166919,5.12008579997426e-37,8.920547276363994e-35
lamb2.L,12.707971,wilcoxon,6.212077,5.340215106779074e-37,9.226893119639924e-35
twsg1.S,12.707763,wilcoxon,4.4589634,5.354436153144462e-37,9.226893119639924e-35
Xelaev18036372m.g,12.701206,wilcoxon,2.735664,5.822527790030786e-37,9.978989883620697e-35
lgals4.L,12.659415,wilcoxon,2.7087615,9.92356376826139e-37,1.691565315849313e-34
adamts1.S,12.649893,wilcoxon,2.9442606,1.1202824066856676e-36,1.8993605212275554e-34
Xelaev18042944m.g,12.612551,wilcoxon,2.536263,1.8006878415882605e-36,3.0366144964965666e-34
dlx5.L,12.552446,wilcoxon,3.5942395,3.854149440871962e-36,6.464925671164752e-34
pmp22.S,12.491646,wilcoxon,3.7495823,8.292036165477826e-36,1.383541589832504e-33
anxa3.L,12.421168,wilcoxon,2.6050158,2.006103170683223e-35,3.329603341447128e-33
fbn3.S,12.394471,wilcoxon,2.6889572,2.799861605742595e-35,4.598626861306913e-33
sgk1.L,12.386712,wilcoxon,2.388148,3.084325443176932e-35,5.039596002620961e-33
actg1.S,12.382416,wilcoxon,1.8166722,3.253972307498145e-35,5.289382304997629e-33
bace2.L,12.372549,wilcoxon,3.7224283,3.6795412541208994e-35,5.950478638395003e-33
lef1.L,12.35523,wilcoxon,3.747636,4.564446365924402e-35,7.343868170889083e-33
net1.S,12.345283,wilcoxon,3.1549895,5.165250552274954e-35,8.233048035525945e-33
socs3.S,12.34522,wilcoxon,2.4971778,5.169315081763555e-35,8.233048035525945e-33
spry1.L,12.341883,wilcoxon,3.4713395,5.388133625538306e-35,8.538431853334195e-33
mmp8.L,12.339874,wilcoxon,3.2246108,5.524189032397927e-35,8.710265056833431e-33
fn1.L,12.339106,wilcoxon,3.6132123,5.57718125305192e-35,8.750070189800611e-33
ier2.S,12.322357,wilcoxon,2.3188565,6.865788687878974e-35,1.0718447835260567e-32
egr1.L,12.259693,wilcoxon,2.5147188,1.4906324387890607e-34,2.315620391980937e-32
fam83b.S,12.249546,wilcoxon,3.3152564,1.6893869893284466e-34,2.611510721003557e-32
c3.L,12.226728,wilcoxon,5.5437493,2.237695516985599e-34,3.442230640397115e-32
ifitm3.L,12.217749,wilcoxon,2.2068102,2.499103871079254e-34,3.8256912900235086e-32
lamb4.L,12.215171,wilcoxon,3.0300121,2.5795831209710845e-34,3.929814189363437e-32
Xelaev18047575m.g,12.187144,wilcoxon,1.568309,3.6395117527944034e-34,5.493311532172122e-32
loc100491788.S,12.187118,wilcoxon,3.0362697,3.6407233557126164e-34,5.493311532172122e-32
sp8.S,12.18294,wilcoxon,3.7660303,3.8321734633586944e-34,5.754647150810307e-32
sec61g.S,12.155827,wilcoxon,1.9004068,5.341889019299505e-34,7.983718967943597e-32
lypla2.S,12.133055,wilcoxon,2.4188445,7.05674043280257e-34,1.0496901393793822e-31
Xelaev18041402m.g,12.12174,wilcoxon,3.816035,8.101985237643187e-34,1.1995122275543562e-31
dlx2.S,12.086,wilcoxon,5.3581953,1.2523707330321387e-33,1.8454911713162846e-31
dsp.L,12.079335,wilcoxon,2.423788,1.3581399469805387e-33,1.9920438710712227e-31
col27a1.S,12.064259,wilcoxon,4.796067,1.6312405082357217e-33,2.381535621630254e-31
ism2.L,12.033393,wilcoxon,4.699037,2.372084107939851e-33,3.4471738407319446e-31
loc101732341.L,12.004398,wilcoxon,2.582661,3.36903323182997e-33,4.8709137505662325e-31
bcl11b.L,12.004065,wilcoxon,3.3991227,3.382686257726351e-33,4.8709137505662325e-31
nckap5l.L,11.946917,wilcoxon,3.861549,6.73785959515945e-33,9.658109196970602e-31
Xelaev18000774m.g,11.845926,wilcoxon,1.8559414,2.2590876354668308e-32,3.223544279839209e-30
fos.S,11.834125,wilcoxon,2.6873534,2.600439017215909e-32,3.6939119102659326e-30
myl12b.S,11.825415,wilcoxon,1.80821,2.884733966095678e-32,4.0793760368083946e-30
rab11a.S,11.818388,wilcoxon,1.9218695,3.1364474348150656e-32,4.4129718959218095e-30
col1a2.L,11.818063,wilcoxon,1.9193671,3.1486243113442434e-32,4.4129718959218095e-30
nid2.S,11.781074,wilcoxon,4.8767695,4.8866530241843895e-32,6.788572824566287e-30
loc100498358.L,11.725844,wilcoxon,4.5330243,9.395985411179277e-32,1.2938969429761507e-29
mafb.L,11.711076,wilcoxon,2.8805249,1.1185154146178575e-31,1.5335818956510494e-29
tmem263.L,11.707033,wilcoxon,2.4721928,1.1731317483556873e-31,1.6015025837401125e-29
camk2d.L,11.643927,wilcoxon,2.9242222,2.464055615058129e-31,3.349310078485263e-29
actn1.L,11.558644,wilcoxon,2.2720702,6.6754419274345765e-31,9.034766574319716e-29
ets2.L,11.550234,wilcoxon,2.6488266,7.362009784046389e-31,9.921409339312089e-29
actr3.L,11.540837,wilcoxon,1.6631778,8.212205092875612e-31,1.1020080323567338e-28
cttn.S,11.524513,wilcoxon,2.6455112,9.92715796936245e-31,1.3153484309405245e-28
higd1a.S,11.522867,wilcoxon,2.4442914,1.011867200295311e-30,1.3351143163729135e-28
fxyd3.S,11.504834,wilcoxon,2.1653955,1.2472878271207378e-30,1.6388842345105196e-28
ctnna1.S,11.499435,wilcoxon,2.072262,1.3278153664403557e-30,1.7374546713981998e-28
emp2.S,11.494045,wilcoxon,2.129455,1.4133530083390599e-30,1.8417391371062916e-28
itga2.L,11.489876,wilcoxon,3.0981374,1.483247605124465e-30,1.9248647418765433e-28
Xelaev18022166m.g,11.432023,wilcoxon,2.1968212,2.8928794277353665e-30,3.7235490919850933e-28
btg2.S,11.425412,wilcoxon,2.5254326,3.121697184562344e-30,4.001736614437948e-28
ier2.L,11.421488,wilcoxon,2.156249,3.265954135231651e-30,4.1697110791307735e-28
sec61g.L,11.420457,wilcoxon,1.6967928,3.304931322489976e-30,4.202460050593605e-28
ssr4.L,11.40662,wilcoxon,1.7033311,3.874968331179746e-30,4.907515113403747e-28
Xelaev18046800m.g,11.405001,wilcoxon,5.469599,3.9477321797976384e-30,4.979669371596741e-28
tp63.L,11.383974,wilcoxon,3.891948,5.025607750114197e-30,6.31404543425702e-28
cdc42ep3.S,11.374216,wilcoxon,3.0738158,5.620552876847396e-30,7.033497419499311e-28
hey1.L,11.369369,wilcoxon,3.7623558,5.941572314058857e-30,7.405829364578895e-28
aplp2.S,11.367488,wilcoxon,2.0652628,6.070990745228283e-30,7.5373501240462165e-28
ppib.S,11.351101,wilcoxon,2.0481937,7.323509045753118e-30,9.056739519914689e-28
bmp2.S,11.350612,wilcoxon,3.9605403,7.364530269206263e-30,9.071893048414823e-28
tnmd.L,11.34307,wilcoxon,3.67878,8.027819154751674e-30,9.850477706034788e-28
Xelaev18040838m.g,11.334849,wilcoxon,2.1535902,8.81840849440064e-30,1.077862449112109e-27
atf4.L,11.2490425,wilcoxon,1.3237782,2.341199665501768e-29,2.8396050558307023e-27
pls3.L,11.221948,wilcoxon,2.1818283,3.1818503432460544e-29,3.844431056485223e-27
tmem59.S,11.207225,wilcoxon,1.9831734,3.7579345541656315e-29,4.523147563573023e-27
irs4.L,11.167948,wilcoxon,2.4191055,5.851735915396056e-29,7.016520611863674e-27
jup.S,11.155594,wilcoxon,2.1026068,6.724227429805501e-29,8.032140606019564e-27
fabp3.S,11.129566,wilcoxon,3.3617923,9.007278628322488e-29,1.0718661567703762e-26
gpx8.S,11.117348,wilcoxon,3.5648608,1.0329677192206294e-28,1.2246104144970883e-26
rhof.L,11.105284,wilcoxon,3.192449,1.1824101852199112e-28,1.3913173578697726e-26
golim4.S,11.097588,wilcoxon,2.9460146,1.2887541826210404e-28,1.5108127564667106e-26
aim1.L,11.094061,wilcoxon,2.6094804,1.3406094507765678e-28,1.5657821863051506e-26
sp8.L,11.042077,wilcoxon,2.8441286,2.3943225559039826e-28,2.7759177132511795e-26
Xelaev18007761m.g,11.039454,wilcoxon,1.2770497,2.4652431089963093e-28,2.8476718476995825e-26
fbn2.S,11.011193,wilcoxon,5.0495863,3.3750355396955295e-28,3.870245299792673e-26
vasp.L,10.991125,wilcoxon,2.1234472,4.2163583816229495e-28,4.8174949842202794e-26
dlx2.L,10.971337,wilcoxon,5.2486544,5.248998291393832e-28,5.975709787693303e-26
sox11.S,10.956271,wilcoxon,2.735843,6.200183446672353e-28,7.03319370470549e-26
plod3.L,10.944306,wilcoxon,2.258255,7.0757404239016205e-28,7.997615565151885e-26
dcn.L,10.930551,wilcoxon,2.8918478,8.234715919803133e-28,9.274348804678278e-26
itgb1.S,10.928588,wilcoxon,2.141196,8.414737321530973e-28,9.443371581298193e-26
dsp.S,10.896474,wilcoxon,2.3203819,1.1981055646568683e-27,1.335062154821708e-25
eif1.L,10.894222,wilcoxon,1.9285357,1.2281143727868609e-27,1.3636826318955513e-25
cebpd.S,10.885675,wilcoxon,1.9166261,1.3489421582531931e-27,1.4925926652812086e-25
anxa2.L,10.845649,wilcoxon,2.3694477,2.091473125447478e-27,2.3061050703142035e-25
frem2.S,10.8392725,wilcoxon,4.304312,2.2424667688796195e-27,2.463978730195777e-25
loc100488523.L,10.838883,wilcoxon,5.3324304,2.2520183867280765e-27,2.4658819383843714e-25
nckap5l.S,10.821122,wilcoxon,4.006444,2.734095229004653e-27,2.98338038223743e-25
egr1.S,10.801623,wilcoxon,2.2429404,3.3816940112631e-27,3.6646639396969714e-25
myl9.S,10.801189,wilcoxon,2.0160928,3.39772183836818e-27,3.669423225100705e-25
tpt1.L,10.795275,wilcoxon,0.6869218,3.6237551963295536e-27,3.9001747479949646e-25
sri.S,10.781873,wilcoxon,1.6471174,4.192634296793812e-27,4.497099406441934e-25
wnt5a.S,10.770903,wilcoxon,4.5339246,4.723487263947251e-27,5.049327826053442e-25
ppdpf.L,10.741872,wilcoxon,1.211914,6.471850853318457e-27,6.89492623849316e-25
cfl1.L,10.736554,wilcoxon,1.493207,6.855538632077023e-27,7.2791047394797615e-25
jup.L,10.731879,wilcoxon,2.1687376,7.211478537029622e-27,7.631341465276145e-25
dsg2.L,10.70917,wilcoxon,2.2793088,9.218443443277353e-27,9.722528895777637e-25
fkbp9.L,10.632679,wilcoxon,2.660274,2.0999304522380983e-26,2.200043415658752e-24
Xelaev18034799m.g,10.603323,wilcoxon,4.169247,2.8757748039017225e-26,2.9831433697710794e-24
loc101733625.S,10.59152,wilcoxon,3.600562,3.262480427060314e-26,3.3731908284376065e-24
fos.L,10.579049,wilcoxon,2.3849638,3.727201018125839e-26,3.8410877159019065e-24
loc100497018.L,10.526867,wilcoxon,2.123778,6.496040868915454e-26,6.672724716653056e-24
gpx8.L,10.525511,wilcoxon,2.604652,6.590300083414968e-26,6.747568608132825e-24
clca3p.like.L,10.514613,wilcoxon,3.1093683,7.398378098318043e-26,7.550415965387038e-24
sdc4.L,10.4330845,wilcoxon,1.8090848,1.7511018161780424e-25,1.7755947193946807e-23
snai2.S,10.418976,wilcoxon,3.6623592,2.0312810477396674e-25,2.0530912769381543e-23
hmgn1.S,10.3988905,wilcoxon,1.5210996,2.5083784976122276e-25,2.527211371316345e-23
lamb1.S,10.367617,wilcoxon,4.1219864,3.4809713508404193e-25,3.495937310469829e-23
col5a3.like.S,10.348698,wilcoxon,1.9770675,4.242172475432115e-25,4.246886000404817e-23
lmo7.L,10.337149,wilcoxon,2.2385805,4.785643256030262e-25,4.775799369585896e-23
krt16.L,10.332545,wilcoxon,2.8232982,5.021012769173871e-25,4.994878160122966e-23
krt.L,10.315751,wilcoxon,7.512284,5.98115881653187e-25,5.912722359853684e-23
pdia3.L,10.29288,wilcoxon,1.7134111,7.587249297494833e-25,7.476997081140611e-23
